gene,log2FC,pval,-log10p,gene_name
YGL052W,-2.557067726966752,0.39361584262881666,0.40492742998711817,YGL052W
YDL092W,1.0990665919714702,0.39416046857059606,0.40432693445167966,SRP14
YOL073C,-3.119395945295455,0.3941778332023561,0.40430780214835776,DSC2
YCL024W,1.439705420289151,0.39517713812684685,0.40320818825584664,KCC4
YGR085C,0.46139428856829534,0.3952521107127339,0.4031258021839997,RPL11B
YGR156W,-2.048108059338508,0.3957866122084662,0.40253890023149863,PTI1
YKL134C,-2.9986188856795204,0.39607603804024094,0.4022214309147736,OCT1
YMR186W,0.3093479231566801,0.39638330968717994,0.4018846404212768,HSC82
YDR379C-A,-1.879753738010367,0.3966884402118974,0.40155045499681635,SDH6
YKR101W,2.1482448118471114,0.3967146215682773,0.4015217925951787,SIR1
YNL140C,-0.8239267074605572,0.39694912430006957,0.4012651518051653,YNL140C
YNL279W,-1.5203338680022669,0.397273264544708,0.40091066084796656,PRM1
YIL025C,-1.6531950982227506,0.397697011512845,0.40044767249995655,YIL025C
YHR142W,-2.2344169176543978,0.3977096548931254,0.40043386585105417,CHS7
YJR067C,1.0548892744965215,0.39781983077708905,0.4003135716831772,YAE1
YDR363W,-2.7015940288235174,0.39814050768195686,0.39996363410195923,ESC2
YHR008C,0.7132800746686114,0.39827165495858974,0.3998206012811537,SOD2
YDL086W,0.7281251819343864,0.3983021057720101,0.39978739752552855,YDL086W
YNL079C,-0.6033836514790195,0.39842663803027834,0.39965163319307284,TPM1
YIL123W,1.0343100220780639,0.3986363561461741,0.3994230956163546,SIM1
YOR340C,2.344584989372265,0.39888716088596465,0.39914994224647704,RPA43
YJL143W,-1.3965329681728669,0.39934638996286353,0.3986502371769066,TIM17
YIL001W,-0.9652501391147982,0.3995359009705852,0.39844419033523454,YIL001W
YHL021C,0.7792705399638096,0.3995557544469531,0.3984226101943922,AIM17
YAL022C,2.5122240319879414,0.39963215710704714,0.3983395727677671,FUN26
YFR050C,0.8965983113653717,0.39964424802353793,0.3983264333374529,PRE4
YAR018C,-2.6033236171096226,0.3996490008080995,0.3983212685043661,KIN3
YLR430W,-1.1132427272273482,0.39978931057478007,0.3981688220749555,SEN1
YNL097C-B,0.5446543976695024,0.4002703833454436,0.39764654285889084,YNL097C-B
YDR289C,2.3795430329971414,0.40032980120829365,0.3975820790965598,RTT103
YPR112C,1.1791026473278556,0.40042573678597726,0.3974780166449659,MRD1
YNR047W,-1.5964468269321772,0.4004801101425568,0.3974190482934377,FPK1
YOR032C,2.7757186554128612,0.40050949434832084,0.3973871842134232,HMS1
YJL187C,-2.496243273831709,0.40076177114355627,0.39711371272275153,SWE1
YLR193C,1.7288361376621335,0.4008372151249354,0.3970319638546422,UPS1
YBR068C,-0.6698464579635867,0.4010485021540464,0.39680310133474217,BAP2
YBR050C,2.2005085680124084,0.4012404905632906,0.3965952472844621,REG2
YKR099W,2.472339866042754,0.4012637776871527,0.39657004251036765,BAS1
YDR432W,0.4864119424958317,0.40126784404239435,0.39656564144854,NPL3
YOR122C,0.5078578770137071,0.4014390398698551,0.3963803947394151,PFY1
YPR070W,-2.585179468278235,0.40147765041578065,0.3963386261543189,MED1
YOR030W,-2.725847008550189,0.4018838578448526,0.3958994374250248,DFG16
YJR053W,-2.729919250426176,0.4019410896158332,0.39583759450152023,BFA1
YJR133W,-2.0861078275618476,0.4022359709400901,0.39551909415137987,XPT1
YLL025W,-1.9144142368220713,0.40274372337001674,0.3949712191943005,PAU17
YJR096W,-0.8273170896009912,0.40278313427379053,0.3949287229376282,YJR096W
YOR028C,1.20600428289319,0.40306365725192916,0.39462635879681396,CIN5
YDR430C,0.9027196945052374,0.40310192366392306,0.39458512932243034,CYM1
YKL069W,-2.2588066617757807,0.40318484054397763,0.39449580541141055,YKL069W
YNL167C,-1.2241965256923286,0.403345510860169,0.3943227722886542,SKO1
YMR065W,0.8414421182524959,0.4033970646075701,0.3942672663348864,KAR5
YAL001C,-2.8914037954423786,0.4036767007162153,0.39396631633749285,TFC3
YIL067C,-2.9826023129941936,0.4036902954932102,0.3939516906798678,YIL067C
YLR268W,1.4752475463956658,0.40386461419991326,0.39376419716659516,SEC22
YLR150W,0.45270135479903384,0.4039854883372376,0.3936342350088343,STM1
YHR205W,1.515791154512427,0.404217836885829,0.3933845263225118,SCH9
YLR273C,-2.6293656603715627,0.40435714049051596,0.3932348833354888,PIG1
YJL204C,-1.8876745905293797,0.4046197871122619,0.39295288275270185,RCY1
YJL029C,-2.4194256605642166,0.40480434634233475,0.3927548331683587,VPS53
YDR070C,-2.0974959191489004,0.4048300781303744,0.39272722768810464,FMP16
YJR122W,-1.72235714338296,0.4051410635293229,0.3923937361785784,IBA57
YBL024W,-1.0513845018708876,0.4060204481913823,0.3914520937305507,NCL1
YDR316W,-1.8596451775638965,0.4061890416180277,0.39127179739851436,OMS1
YHR111W,1.5346832616303197,0.4062178241202127,0.39124102443879016,UBA4
YCL036W,-2.5111760752274837,0.4062605520930993,0.3911953456283554,GFD2
YGR180C,1.0584767286893946,0.40639654345371834,0.39104999453653994,RNR4
YJL054W,-2.58083415813722,0.4067220361555385,0.39070229693032177,TIM54
YGR035W-A,-2.1551424565945596,0.40699545865038156,0.3904104367061884,YGR035W-A
YNL235C,-0.6963769733113739,0.40718190255256015,0.3902115327248829,YNL235C
YJR125C,1.1411742355784453,0.40736130466744847,0.3900202270971225,ENT3
YGR285C,-0.6245264786929148,0.40736157552460395,0.3900199383320199,ZUO1
YDR507C,-1.1772762306311308,0.40760751158519803,0.3897578212064782,GIN4
YBR301W,-1.0018007621867586,0.40770157113886274,0.38965761492600454,PAU24
YGL084C,-1.107285747307456,0.4077584386123686,0.3895970424155489,GUP1
YGL002W,1.2939397191347668,0.4077914390066496,0.3895618958487036,ERP6
YLR321C,-2.356045051836027,0.4078280212467348,0.3895229378154797,SFH1
YKL125W,-2.4530658795864464,0.40829810111535425,0.38902263985912655,RRN3
YKL108W,-2.7474737442811694,0.40838607409915795,0.38892907570610435,SLD2
YIL136W,-1.0320246822643577,0.40843460319008973,0.38887747094874636,OM45
YDR037W,-0.8724219486036925,0.4085911405712722,0.3887110543524271,KRS1
YOR232W,0.8864238867674971,0.408684578566325,0.38861174978512353,MGE1
YDL104C,-1.7405259868305905,0.4087356700088868,0.38855746013021314,QRI7
YKR059W,0.5410801080275558,0.4087850852783089,0.38850495802866003,TIF1
YDR137W,2.0583516862770854,0.40882523002667326,0.3884623102235145,RGP1
YCR045C,-2.736700435870927,0.40909331654749614,0.38817761561346315,RRT12
YIL158W,-1.6931578315673528,0.40916270924699605,0.3881039543983925,AIM20
YDR024W,-0.5775393186711407,0.4093719429732524,0.38788192579038216,FYV1
YHR058C,-2.6182787432692396,0.40939830140302,0.38785396356121643,MED6
YJR156C,-2.4602432508577072,0.40957555215471475,0.3876659745937011,THI11
YNR041C,-1.681174194536581,0.40961013340570196,0.3876293078238717,COQ2
YPL159C,-1.41094163012329,0.4097527870190304,0.38747808380293125,PET20
YPL088W,-1.4410804243702682,0.409915963959833,0.38730516798586256,YPL088W
YKL057C,-2.7883504935213836,0.4099646635626145,0.3872535751854626,NUP120
YNL124W,-2.7206910193839318,0.4101074723428677,0.38710231759934854,NAF1
YHR001W-A,-0.9718255297523001,0.41014050511406563,0.3870673380549784,QCR10
YGR029W,-1.42950704231389,0.41040775140318997,0.3867844452650473,ERV1
YBL054W,-2.775038277787977,0.41090586287734077,0.38625766210363816,TOD6
YDL173W,-2.1835836655249317,0.4109770110629962,0.3861824706974548,PAR32
YJL015C,-0.7588847965037294,0.4110081540994458,0.38614956195540096,YJL015C
YPR169W,0.9716296157400093,0.41108698018815326,0.3860662778340559,JIP5
YDR503C,-2.392974193271528,0.4112146886451148,0.3859313806772123,LPP1
YGR041W,-2.8307923970457254,0.41142672830171656,0.3857074978214525,BUD9
YPR088C,-1.3942703510836287,0.4114443718663512,0.3856888739986897,SRP54
YNL278W,1.181396439881245,0.4114860388950239,0.38564489516303435,CAF120
YLR425W,-2.7859042593662937,0.411703627472945,0.38541530646731126,TUS1
YGL224C,1.0558398021951716,0.4118477490009653,0.3852633033579251,SDT1
YMR309C,1.1317252375732407,0.4121444219034196,0.3849505736631949,NIP1
YNL251C,-2.381212488394867,0.41255163120436045,0.3845216913711451,NRD1
YLR072W,0.9411008911312738,0.41268274159064633,0.38438369295605146,LAM6
YBL001C,-0.9155326151937551,0.4128528344720497,0.384204729376548,ECM15
YOR306C,-2.703259188713808,0.4130015699573605,0.3840482974416073,MCH5
YDR156W,-1.2094124720141621,0.41314239862926583,0.3839002333800871,RPA14
YNL097C,-1.636737934953455,0.41315025662249805,0.3838919731515156,PHO23
YHR068W,0.621033974665371,0.4132826220647039,0.383752855787919,DYS1
YFR045W,1.61993758485915,0.413369059945795,0.38366203278292427,YFR045W
YPR138C,-1.600751944100625,0.4136131884375276,0.38340562181371196,MEP3
YMR088C,-1.09419474277368,0.4138050641527069,0.38320419873524714,VBA1
YPL162C,2.2141310168608186,0.4138886682337205,0.3831164638890074,YPL162C
YPL143W,-2.2424727540410245,0.41403959518376376,0.3829581247062628,RPL33A
YBR025C,0.6252047179126988,0.4141373728028823,0.38285557589779406,OLA1
YDL156W,-0.361757462826258,0.4141572805920579,0.3828346996481356,CMR1
YHL029C,-2.6899835167833896,0.41446279223779003,0.38251445148553015,OCA5
YNL200C,0.9477996837187046,0.4146399414600006,0.382328865483402,NNR1
YLR152C,1.557551928684716,0.4147755475490599,0.3821868546878572,YLR152C
YHR013C,0.874318508639499,0.4147976287689743,0.3821637349625851,ARD1
YNL205C,-0.2113663603287962,0.41521871333708293,0.38172308166274943,YNL205C
YLR275W,-2.2104016739231245,0.41551362091404653,0.3814147350787865,SMD2
YJL044C,-2.6276387447802367,0.4155297189404845,0.3813979097612196,GYP6
YBR067C,-1.272375434478732,0.4156785320356715,0.3812424043107161,TIP1
YOR246C,-1.234339613330429,0.41580611304690895,0.38110913010069053,ENV9
YHR067W,-2.5817860738283605,0.41607526466232947,0.380828101895027,HTD2
YDR227W,-1.2646916506085237,0.41655521354492386,0.3803274255929995,SIR4
YGL156W,-1.2206306178150126,0.4166716076220194,0.3802060917509928,AMS1
YPR188C,-1.7156321135973263,0.4167252866764891,0.3801501459769163,MLC2
YOL090W,-2.1419605195531046,0.4172113638619015,0.3796438709183164,MSH2
YER109C,-2.6935386183324734,0.4172412017835043,0.37961281236509814,None
YBL101C,-0.999104692498899,0.4176747663578695,0.37916176165746807,ECM21
YDL203C,-2.3350127694749894,0.417841315440143,0.37898861993121946,ACK1
YGR103W,-0.9532381497649741,0.4179624414169115,0.378862742670529,NOP7
YGL262W,-0.46494450000139903,0.4180014326907002,0.37882222968764645,YGL262W
YLR001C,-1.8077974175309026,0.4182251010965078,0.3785899051851103,YLR001C
YLL042C,-2.04792848983105,0.41841132201323816,0.37839657217771877,ATG10
YBR087W,1.1527903492344782,0.41854803947017605,0.37825468801849066,RFC5
YBR236C,-1.3964106388381579,0.4185486512347084,0.37825405323886824,ABD1
YIL159W,0.9591236135076369,0.4186080062529488,0.3781924696470573,BNR1
YGR004W,1.9739896868007747,0.418627339556653,0.3781724123306547,PEX31
YJR099W,-1.3192968885544605,0.41882667133367946,0.3779656697720434,YUH1
YOR023C,-0.9431696620848394,0.41889379999727416,0.37789606753779736,AHC1
YCL005W-A,-0.6270460610790065,0.4191984665243307,0.3775803147200345,VMA9
YMR244C-A,-1.7361863888895,0.41958903725073227,0.3771758672938036,COA6
YLR027C,0.669455186435896,0.4198883447887283,0.3768661802898822,AAT2
YLR291C,1.1454302050869403,0.4199142416212017,0.3768393957773609,GCD7
YPL178W,-2.6025021386647538,0.4200428009773548,0.37670645417063886,CBC2
YOR254C,-1.958407515298217,0.4204317822016267,0.3763044612616142,SEC63
YOR315W,-1.5059675323251096,0.42049306303803735,0.3762411644538261,SFG1
YJR113C,-0.9971504529351147,0.42053558089980003,0.37619725329124043,RSM7
YLR304C,-1.2605316657377943,0.4205432344545085,0.3761893494027671,ACO1
YKR077W,-2.1917736450021166,0.42090790559068625,0.37581291715488097,MSA2
YML081C-A,-0.46907251578790027,0.42099825990106654,0.3757196992164138,ATP18
YEL052W,0.9710708380387041,0.42140744839150723,0.37529779248980066,AFG1
YLR453C,-1.975801713260267,0.4216552565771846,0.37504248115868527,RIF2
YPL118W,-0.9993131792625122,0.4217510810810995,0.3749437955036167,MRP51
YML112W,-2.418860026109781,0.42210337278999244,0.3745811776294578,CTK3
YNL219C,1.0530736954234379,0.42234605796673175,0.3743315550181789,ALG9
YDL174C,1.0282638191957874,0.4226042110089827,0.3740661797663064,DLD1
YKR003W,-1.2574984334455876,0.4226441508157447,0.3740251370657669,OSH6
YBR192W,-1.4527972422055477,0.4227340119832287,0.3739328086592856,RIM2
YJR132W,1.7642118761911683,0.42274958043981936,0.3739168147479893,NMD5
YDL153C,-2.4555520936901565,0.4228178716930996,0.37384666418944656,SAS10
YJL112W,-1.1733566334122743,0.4229999362790633,0.3736596980473058,MDV1
YHR165C,-1.540276105467136,0.42300164682252184,0.37365794183407897,PRP8
YDL145C,-1.2661991180708836,0.42333738718892067,0.37331337496366834,COP1
YJL081C,-2.105852577233485,0.4234396332513425,0.37320849516686216,ARP4
YDR003W-A,-0.9516846732984693,0.4234778506464696,0.3731692998399425,YDR003W-A
YLR177W,1.1351319452842004,0.4235131461222944,0.37313310434210556,YLR177W
YOL155C,-1.7100914307745154,0.4235526449716638,0.3730926018628048,HPF1
YIL039W,-2.2869506064030114,0.4235729891191742,0.37307174226264883,TED1
YFR009W,-0.9811061187760683,0.4235980977621988,0.37304599883186906,GCN20
YNL153C,0.9015736101752909,0.423731260083959,0.3729094954486723,GIM3
YCL017C,-1.3013030682800693,0.4238558875449565,0.37278177992314476,NFS1
YKL022C,2.2113940777257826,0.42391849543184323,0.372717634885517,CDC16
YLR128W,1.426165763581371,0.4239282593290026,0.3727076321187799,DCN1
YPL095C,-1.6839510798540083,0.4239823515518508,0.3726522207260522,EEB1
YAL020C,-1.4055579423571813,0.42497720494418845,0.3716343641436937,ATS1
YMR089C,-0.8709372960160366,0.42500447364659566,0.3716064984913239,YTA12
YPR190C,-1.357911312015761,0.42519822498501403,0.37140855713280185,RPC82
YBR248C,0.916893535724003,0.4252097930424311,0.37139674176089477,HIS7
YGR260W,-1.0439265765741865,0.4253430380235932,0.3712606712937355,TNA1
YML058W,0.85220908628284,0.42545585884767345,0.371145491403848,SML1
YKR076W,1.0166869834210708,0.4254698050450111,0.37113125571486877,ECM4
YAL032C,-1.7452444399102496,0.42555040073958694,0.3710489961744109,PRP45
YMR130W,0.9661432902812529,0.4258440673150061,0.37074939878902213,YMR130W
YMR287C,1.2415086931267638,0.42593818205066813,0.3706534270531458,DSS1
YDR043C,-1.7845157187491394,0.42622160373301554,0.3703645411439836,NRG1
YHR104W,-0.7073432076848205,0.42634792348046724,0.37023584789862585,GRE3
YPR124W,1.5627582686684307,0.4265877264941993,0.36999164394641737,CTR1
YNL112W,-1.5343362883751397,0.4268173784222359,0.3697579060253816,DBP2
YOR297C,-2.515514625799798,0.42695368817019164,0.36961923050875617,TIM18
YPR143W,-1.7851822210772428,0.4274311372113039,0.3691338438320049,RRP15
YGL073W,1.8525392173004696,0.42757900532010784,0.36898362735819057,HSF1
YMR169C,-1.2961558482876299,0.42791380282345703,0.3686437046509547,ALD3
YKL065W-A,-2.183506772470126,0.4281702508222053,0.3683835106814289,YKL065W-A
YGR203W,0.7157435532646274,0.42819894121250324,0.368354410899908,YCH1
YOR145C,-2.3616688349163963,0.4282031953572273,0.36835009621758763,PNO1
YER030W,-0.9647792380665589,0.42833547432007824,0.36821595627474907,CHZ1
YFR018C,-1.1533615585421093,0.42844870324127904,0.3681011672829738,YFR018C
YDL155W,-2.3332790402534136,0.42859180673318864,0.36795613549805417,CLB3
YDL002C,-1.4610632912883799,0.4287205474338023,0.36782570141292437,NHP10
YKL015W,1.519967425199617,0.4289877996456267,0.36755505891533596,PUT3
YAL037C-A,-0.24294206364547585,0.4294514586249797,0.36708591784598466,YAL037C-A
YGL209W,0.994753410263798,0.42993604131528174,0.36659614667583623,MIG2
YDR441C,-1.0566681926903512,0.4299740082122553,0.3665577965859161,APT2
YIL130W,-1.9075938921129545,0.4302615792380391,0.3662674330712524,ASG1
YBR207W,1.0608543951291702,0.430347579273737,0.36618063561923364,FTH1
YDR478W,1.3090188964529026,0.43035379062511725,0.36617436734611597,SNM1
YMR140W,1.0936762747225102,0.43037792774365624,0.3661500098903151,SIP5
YNL266W,-1.3600143714740724,0.4303880940787058,0.3661397511600645,YNL266W
YGR269W,1.1558103712546512,0.43074802584550076,0.365776704283579,YGR269W
YGL120C,-1.6465042491047284,0.4310441613108259,0.3654782332473701,PRP43
YDR286C,-1.8696460289481238,0.4311312800280921,0.36539046647394124,YDR286C
YIL048W,-1.6154052113359214,0.4319448228654532,0.36457172692475104,NEO1
YML061C,0.956452578674861,0.4326325798979188,0.36388077861604395,PIF1
YML054C,-2.2722320379329344,0.43263438003702626,0.3638789715656948,CYB2
YNL288W,1.6299340786426093,0.4328688043284622,0.3636437114753256,CAF40
YFR019W,-1.2565873303280324,0.43312632996182776,0.3633854144933044,FAB1
YML021C,-1.7254593079166562,0.43368225485241985,0.36282834768600836,UNG1
YDR218C,-2.1228703004021927,0.4339048528126712,0.36260549267332487,SPR28
YNL063W,1.8456792426955313,0.4340061151676311,0.3625041512136461,MTQ1
YMR308C,-1.8096615507983547,0.4346200620102756,0.36189023057126024,PSE1
YJL183W,0.8643542431815534,0.434672882549327,0.3618374528078768,MNN11
YBL059W,-2.153618034266297,0.43503004788613764,0.3614807449293681,YBL059W
YLR289W,1.7107272635198103,0.43515834855356084,0.36135268008153026,GUF1
YFR046C,-1.17887310000598,0.4353181823699298,0.361193192851755,CNN1
YGR258C,1.0312193954868194,0.43540278576899893,0.36110879660812223,RAD2
YBR059C,0.9358550855327358,0.4355347007244318,0.360977237366382,AKL1
YJR161C,-2.265395985575124,0.4359659144084086,0.36054746431630413,COS5
YKR027W,-2.356423856553248,0.4359850696954741,0.3605283828871302,BCH2
YOR069W,1.3453188055899297,0.4361772495119739,0.3603369904516815,VPS5
YJR036C,1.48530193972834,0.4362274069829083,0.3602870523576678,HUL4
YMR111C,1.0052966138853945,0.4362612706767135,0.3602533400225042,YMR111C
YOL151W,0.6028176533714725,0.43638983055674696,0.36012537857991234,GRE2
YBL021C,-1.9146246428553653,0.43660879290039845,0.3599075222465084,HAP3
YDR209C,-0.9899064020751931,0.4366771151994696,0.35983956741690937,YDR209C
