gene,log2FC,pval,-log10p,gene_name
YPL196W,1.5328257987786338,0.039293624802642105,1.4056779060527278,OXR1
YBR184W,1.582595226425436,0.03932313085839362,1.4053519114809714,YBR184W
YMR032W,-1.5668428773334369,0.03936705313568351,1.404867093586988,HOF1
YGL059W,2.1082486877838624,0.03940385823762649,1.404461252050709,PKP2
YMR110C,1.8627116221533442,0.03943198482120926,1.4041513620288835,HFD1
YMR256C,1.4011700845099926,0.03948154934941578,1.4036058129249172,COX7
YLR389C,1.2016249896989721,0.03949962443673111,1.4034070336350761,STE23
YGR142W,2.0345450302850523,0.039610661565628355,1.4021879040763312,BTN2
YKR031C,1.408100407798899,0.03964546771878925,1.4018064541780757,SPO14
YGR021W,3.853051593756364,0.039700877209901654,1.4011998971862325,YGR021W
YLR432W,-0.8380172950572687,0.03970299484139036,1.401176732681865,IMD3
YJL067W,0.7253863279763626,0.03973179581898865,1.4008618050264012,YJL067W
YCL031C,-1.488108540217813,0.039738042252769806,1.4007935327914467,RRP7
YER095W,2.8300279659443146,0.03976478971394092,1.4005013098619623,RAD51
YBR002C,-2.318293677659349,0.03998042019038429,1.398152645800536,RER2
YEL059C-A,1.4775365684558763,0.04002022513749621,1.3977204725289616,SOM1
YKL181W,-0.8763274139817894,0.04002048997796406,1.397717598522811,PRS1
YPL054W,3.541816442651419,0.04003408581564505,1.3975700842232237,LEE1
YNL117W,2.469655626714312,0.04007235453810789,1.397155138903321,MLS1
YER031C,1.1440782147586017,0.04027014371757854,1.3950168204635907,YPT31
YBL045C,0.9911576681793616,0.040327098313925516,1.3944030259861042,COR1
YGR026W,0.9621406171547842,0.04039609181405477,1.3936606493867174,YGR026W
YDL099W,1.471915825033094,0.04048736859972176,1.392680448466382,BUG1
YPL050C,1.476067286973525,0.04050447547790341,1.3924969874526967,MNN9
YJL082W,2.923346059109149,0.040522109567811965,1.392307953494095,IML2
YML047W-A,1.5108740056480772,0.04054487290055746,1.3920640566631064,YML047W-A
YBR015C,1.098972164088447,0.040581436489946644,1.391672584000174,MNN2
YHR169W,-3.8506010101784067,0.04067870177597712,1.3906329156442312,DBP8
YOR233W,-1.866055455030955,0.040806201247978284,1.3892738329118484,KIN4
YJL063C,1.3106347129762939,0.04086972885939752,1.3885982435034319,MRPL8
YHR038W,1.9089858427864501,0.04087785526060885,1.3885118984143767,RRF1
YDR083W,-1.3439300474942986,0.04096443663974266,1.3875930133649037,RRP8
YDL137W,0.7774880452953375,0.04096880545322474,1.387546698791208,ARF2
YDL167C,-2.036621903032205,0.04102708369805668,1.386929352612775,NRP1
YOR289W,1.8289402903398193,0.04107518820636289,1.386420437952606,YOR289W
YOR316C,2.291017742660193,0.041142966191582524,1.385704401163434,COT1
YDL010W,2.0356876625613176,0.041146962014607234,1.3856622243398666,GRX6
YOL013C,2.926319018230147,0.04118445954654365,1.385266628781763,HRD1
YDL135C,1.5097890584411107,0.04123063022709823,1.384780026778577,RDI1
YLR239C,1.887669076373684,0.04125385937391238,1.384535416171269,LIP2
YBR076C-A,1.2749040084746268,0.04150321223178547,1.3819182888167991,YBR076C-A
YDL158C,1.148877784922742,0.041663336635282745,1.3802459522407808,YDL158C
YBL035C,3.1713659367848535,0.04167539853586519,1.380120238384192,POL12
YKL008C,2.0626030377991826,0.04170338905821996,1.3798286503145718,LAC1
YAL016C-B,0.919775030473902,0.04175919896132681,1.3792478407053195,YAL016C-B
YPR100W,1.665923762181471,0.04177303780982265,1.3791039409170476,MRPL51
YPR021C,1.7322080458214522,0.04215717349897951,1.3751285148483192,AGC1
YIL096C,-1.7159541658020419,0.042160499557250396,1.3750942518355502,BMT5
YDR178W,1.2457638160672757,0.04219664402301702,1.3747220879066129,SDH4
YIL066C,2.0235110150215334,0.04230002523930559,1.3736593734928566,RNR3
YPR151C,1.0425550823432643,0.04242181390129699,1.3724107655582167,SUE1
YDL232W,0.877223829299748,0.042477486392113774,1.371841190569081,OST4
YDR481C,2.8348439493420394,0.04251355397590424,1.371472588102556,PHO8
YIR003W,1.4031253999088564,0.042526551889284774,1.3713398290462508,AIM21
YGL011C,0.9057463042295343,0.04271895174057197,1.3693794127882728,SCL1
YKL110C,-1.7187795982952447,0.04285403208378179,1.368008309578486,KTI12
YLR295C,1.0884441596468335,0.0429547994076186,1.3669883047129108,ATP14
YLR420W,-0.9857815627464062,0.0429570556319956,1.3669654937563405,URA4
YDR226W,-0.5450593252390467,0.042990320795274976,1.3666293141503125,ADK1
YOL147C,2.2351425294237686,0.04302902989977355,1.366238445084641,PEX11
YML107C,1.295208657532024,0.04307587577989904,1.3657658841060265,PML39
YKL040C,2.7264556150751296,0.043251842862575295,1.3639953835056022,NFU1
YLR294C,1.0656936915496282,0.043257450674518846,1.363939078762228,YLR294C
YER027C,1.466425007839784,0.04327154406157973,1.36379760756394,GAL83
YBL049W,2.7834955826600236,0.04335465197551849,1.362964295675598,MOH1
YFL042C,4.436530779686922,0.04337666394047431,1.3627438522286042,YFL042C
YJR154W,2.744008457923192,0.04339030644945867,1.3626072826009357,YJR154W
YER097W,0.5015314459952909,0.04339379113004097,1.3625724057607975,YER097W
YLL034C,-1.904557565785512,0.04353985932599864,1.3611129784653708,RIX7
YDR397C,-0.9647593385901663,0.043613525810749794,1.360378802612131,NCB2
YDR436W,3.7502664346504377,0.04368941984094079,1.359623722320666,PPZ2
YCR053W,0.8516767472830027,0.04371213432244372,1.3593979877947178,THR4
YGL023C,2.0577541167765347,0.04378072080278808,1.3587170925146277,PIB2
YFR030W,2.479516805367949,0.04386115800589109,1.3579199064266319,MET10
YGR153W,2.1496477638828746,0.04398255338717421,1.3567195614743117,YGR153W
YDR042C,1.8946846848512364,0.04401650201139685,1.3563844737660913,YDR042C
YML051W,1.6995735166437995,0.04406021653620157,1.3559533728174258,GAL80
YLR072W,1.5909933280101012,0.044063345235637486,1.3559225348241852,LAM6
YJL172W,2.2938702010991574,0.044069282003227794,1.3558640251555305,CPS1
YDR123C,-2.7326349122423457,0.04409716176467556,1.3555893622239281,INO2
YPL063W,0.906300894864194,0.04410770161191371,1.355485572084877,TIM50
YLR443W,2.5426107893713135,0.044189223846981984,1.354683626451581,ECM7
YIL045W,1.7541780028123606,0.04423308001070846,1.3542528190504,PIG2
YKL111C,-1.0365761848565822,0.0442892607005835,1.3537015691245167,YKL111C
YDL197C,2.2757423312497096,0.04433708050050433,1.3532329076190257,ASF2
YPR056W,-2.0512804720887208,0.04455044117522428,1.3511479908635426,TFB4
YKL041W,1.7824613480690847,0.04460566706116796,1.3506099615335163,VPS24
YDR399W,-1.1701381136708227,0.04469191759401628,1.3497710106868532,HPT1
YDR068W,1.1258181122598754,0.044820724475294664,1.3485211278750344,DOS2
YCL005W-A,-0.5567853620256958,0.04484791452933545,1.3482577472566697,VMA9
YJR045C,0.8140407675139705,0.04485688596992788,1.3481708790593085,SSC1
YGR240C,-0.569583804895622,0.044864189449278724,1.3481001741380187,PFK1
YNL163C,-1.4344444075871907,0.04488965909365594,1.3478536927562053,RIA1
YBR067C,1.3328585453025361,0.044910941081667516,1.3476478444631572,TIP1
YNL144C,2.8910087605683534,0.04499484990301015,1.3468371925958278,YNL144C
YDL180W,2.4166626686257873,0.045208241628577325,1.3447823844909632,YDL180W
YOR049C,3.4000617107383544,0.04521040881074497,1.3447615658821408,RSB1
YOR158W,1.1519938942848336,0.0453922320285479,1.343018461587427,PET123
YGR053C,2.2879949464772165,0.04540006605386959,1.34294351527483,YGR053C
YEL003W,1.4454998506580485,0.04544534200319043,1.3425106239047204,GIM4
YCL067C,1.3302173137914617,0.045586880901269514,1.3411601216323847,HMLALPHA2
YHR128W,-1.0135755323596187,0.045679062377079416,1.3402828191369827,FUR1
YDR092W,1.0318087350488503,0.04573868690888025,1.3397163075126821,UBC13
YIL024C,3.480861134460181,0.0458129757484748,1.3390114980259384,YIL024C
YIL097W,3.0784375386328606,0.04581582949427702,1.3389844461386684,FYV10
YBR158W,3.1335152408069358,0.045915454881626,1.3380411087965862,AMN1
YJR005W,1.678766010659306,0.04593832751114843,1.3378248203273526,APL1
YHR113W,1.35666560119313,0.0459628638861754,1.3375929188172353,APE4
YGL070C,-1.6940231266133174,0.046018901563901274,1.337063751821867,RPB9
YLR278C,1.5012168475383108,0.04611165000855746,1.3361893371865647,YLR278C
YDR237W,3.085135231246938,0.046196711413754546,1.3353889392857214,MRPL7
YHR196W,-1.384086299814961,0.04646607535724795,1.3328640075871903,UTP9
YAL035W,-0.6960933607471814,0.046498942394087965,1.3325569249086495,FUN12
YML101C,1.2018969600435823,0.046590149629749056,1.3317058947616955,CUE4
YKL201C,2.2876158072081707,0.04676293636543435,1.330098226182864,MNN4
YML106W,-0.7340492106285322,0.04677590145999858,1.3299778340720882,URA5
YAR007C,3.4607685199675995,0.047061967158470025,1.3273299235643072,RFA1
YOR270C,0.9391792366556073,0.047224928048052776,1.325828695097128,VPH1
YLR134W,2.03878803867161,0.047235178647368856,1.325734437766867,PDC5
YOL075C,2.1150470867428646,0.047368276873943654,1.3245124134090303,YOL075C
YLR269C,1.7678118961185088,0.04737874875263387,1.3244164129463505,YLR269C
YKL145W,1.023852042828751,0.04743943081194123,1.3238605303671502,RPT1
YOL004W,1.5290910800992183,0.047580297812953504,1.3225728439692535,SIN3
YGR090W,-2.813727645214273,0.04779817470086957,1.3205886877493032,UTP22
YOL066C,2.4924648256016346,0.04800570674220558,1.3187071322216681,RIB2
YJR068W,2.1720012580498906,0.048043381343760905,1.3183664340905654,RFC2
YJL089W,2.6545790073251454,0.04808446655968381,1.3179951975750548,SIP4
YIL025C,1.9839635439570693,0.04820634416891303,1.3168958029179452,YIL025C
YGR013W,2.1174559257189656,0.048234293999714344,1.3166440738158263,SNU71
YLR290C,2.373657674110657,0.04830478895666817,1.3160098109802751,COQ11
YFR006W,1.7506798188208146,0.04844374712505266,1.3147622715406753,YFR006W
YOR171C,1.4556712004557841,0.04845530000309911,1.3146587132218237,LCB4
YLR348C,1.2945027828149371,0.04849785659453413,1.3142774550005465,DIC1
YBR212W,1.318002568107008,0.04857546726097355,1.3135830131082848,NGR1
YPR067W,1.1467625520511722,0.04872160906018279,1.3122783773041822,ISA2
YDR324C,-2.3833016056828953,0.04892476945543079,1.3104712121588757,UTP4
YER069W,1.683093882358631,0.04898002812473839,1.3099809698357396,"ARG5,6"
YLR279W,1.0856909432487643,0.04898680794114336,1.309920858945648,YLR279W
YOR165W,1.3706530640485837,0.049194485505406074,1.308083577086248,SEY1
YPR147C,2.251894489735821,0.04925221276151414,1.3075742531150443,YPR147C
YJR148W,2.1516867748236206,0.04955535490892248,1.304909409155698,BAT2
YDR339C,-1.5759759970802765,0.049583194954492114,1.3046654923644738,FCF1
YOR215C,1.4341086294844212,0.049677297586772126,1.30384203753105,AIM41
YOL117W,3.1942543073524208,0.04968967570531899,1.3037338376245629,RRI2
YHR075C,1.4961319167869211,0.049703510192984,1.3036129391618088,PPE1
YML014W,-1.5794991157292555,0.04979540998114302,1.3028106875963643,TRM9
YLR337C,2.3861647404244573,0.04981052770223781,1.3026788572446095,VRP1
YPL206C,2.2562212116419498,0.04981195427370824,1.3026664192465711,PGC1
YHR088W,-1.3389877491655318,0.049882252025584245,1.302053947731461,RPF1
YIL034C,1.0122562736816518,0.04995316295074191,1.301437007767045,CAP2
YBR035C,1.0028062843892414,0.049953979951184474,1.3014299047957534,PDX3
YHR193C,-0.40329235356202514,0.04995489760062962,1.3014219269243144,EGD2
YGR257C,1.7011010677423273,0.049977817526776755,1.3012227129309155,MTM1
YKL141W,1.5615227938017582,0.05003124479518353,1.3007586915808325,SDH3
YGR271W,1.7201369275163418,0.050145489514629174,1.2997681247971664,SLH1
YBR221C,0.8264243513358612,0.05016529765669769,1.2995966065158029,PDB1
YJR063W,-2.0411159677576696,0.050344604088856514,1.2980470700957256,RPA12
YBL042C,-1.900391567348693,0.05067008993338877,1.2952483248875444,FUI1
YJR124C,-2.356575650786918,0.05074357765323942,1.2946189162966817,YJR124C
YKL087C,1.3949675490101887,0.05100276631291897,1.292406267787271,CYT2
YDR016C,1.356835996529968,0.05101607512824227,1.2922929564615055,DAD1
YGL009C,1.592137352850903,0.05128619449345785,1.28999952498976,LEU1
YER039C,2.076339178652242,0.05134105226601023,1.2895352344445028,HVG1
YPL016W,2.403544415176513,0.05143783776984385,1.2887172956118649,SWI1
YIL020C,1.7631671823746007,0.05145364182579564,1.2885838809817611,HIS6
YKL039W,1.6829364456980143,0.05153456982679,1.2879013447781815,PTM1
YGR061C,-1.1860740398986764,0.051624012413726474,1.2871482434686468,ADE6
YMR152W,2.5583066318421492,0.05164561430059429,1.2869665524777774,YIM1
YNL191W,2.560227346255109,0.05172764168318998,1.2862773210752414,DUG3
YLR370C,0.8968031150281146,0.05178623795700238,1.285785637425021,ARC18
YOR188W,-1.7786741945691114,0.051934462306542514,1.2845443604041884,MSB1
YNL063W,2.927743369533826,0.051990419821660507,1.2840766756325026,MTQ1
YLR164W,3.1740968307301545,0.05203774210180652,1.2836815555770078,SHH4
YLR154C,1.2206031421072676,0.052068846443481316,1.2834220437719759,RNH203
YLR361C,2.16090832613875,0.052213652243417834,1.2822159276724943,DCR2
YKL172W,-1.084188539678835,0.0522997561019342,1.281500336444984,EBP2
YML009C-A,-0.9439531787446988,0.05232250762781746,1.2813114500273233,YML009C-A
YHR195W,2.2912012563780446,0.05248451746480329,1.2799687912848208,NVJ1
YAL039C,1.0211062549669612,0.05256513849621763,1.279302186989501,CYC3
YGR251W,-3.1504206922420392,0.05268000905316656,1.2783541590758585,NOP19
YOR381W,1.9875232005355858,0.05268856258958525,1.2782836493666039,FRE3
YAL040C,1.4102866929299798,0.05269933370367322,1.278194875691577,CLN3
YOR340C,-1.613228828308342,0.052753552830474504,1.277748286310627,RPA43
YDR162C,2.1580072443266003,0.05275824398061079,1.277709668057865,NBP2
YNL116W,-2.0399049343827453,0.052761485974493476,1.2776829814836166,DMA2
YHR167W,2.781933276697009,0.05285471397709469,1.2769162730123234,THP2
YLR361C-A,1.4797462840230806,0.053011529356733846,1.2756296664091238,YLR361C-A
YMR091C,1.5431625675670078,0.053153040667365335,1.2744718862246758,NPL6
YFR043C,-2.333417026843673,0.053348997674270426,1.2728737357263467,IRC6
YMR225C,1.142899958626911,0.05335348869065612,1.272837177559765,MRPL44
YNL015W,0.9225559846890624,0.053448542677195385,1.2720641317251884,PBI2
YNL183C,2.4916143743335084,0.0534575420101812,1.2719910140784763,NPR1
YPL009C,0.7972552212703296,0.05346788174208384,1.2719070211726529,RQC2
YGL101W,-2.4874773298933057,0.05355273327126621,1.2712183583646142,YGL101W
YDR013W,-2.3218357601998223,0.053694344794812596,1.2700714527313437,PSF1
YBL100C,0.5592068976006503,0.05393022976557496,1.2681677294298281,YBL100C
YJR038C,0.753150693049839,0.054044689634720276,1.2672469728603364,YJR038C
YIL002C,1.2131885979668557,0.05407140773203727,1.267032323557401,INP51
YBR294W,4.965276610341515,0.05416701861494343,1.2662650675826534,SUL1
YOR093C,-1.7289486608205031,0.054308444917674746,1.2651326327319894,CMR2
YDR421W,4.241338170478896,0.05449986964225377,1.2636045365071662,ARO80
YKL132C,3.7004100193111813,0.054534352038824334,1.2633298426574413,RMA1
YLR244C,-0.9734403959082315,0.05454704444607866,1.2632287760661594,MAP1
YML053C,1.2764079113918292,0.05471590781947334,1.2618863907813336,YML053C
YIL117C,2.9219142377502285,0.05490138603714089,1.260416691238732,PRM5
YLR454W,1.257406160967871,0.05491348794853504,1.2603209702645237,FMP27
YOL071W,2.146923043088317,0.054967245472477326,1.2598960259245158,YOL071W
YDR096W,1.4924488729063785,0.05500322572225045,1.2596118401004162,GIS1
YFR004W,1.475430392545339,0.055013384416500936,1.2595316364863747,RPN11
YDR066C,2.4731147546286167,0.05511662887506156,1.2587173532508513,RTR2
YDR121W,-1.6143811209686196,0.05515228672791791,1.258436476102706,DPB4
YBR114W,2.7699942570480314,0.05519676062642885,1.258086409287978,RAD16
YKR058W,5.253639608074217,0.055311775063428756,1.2571824039448254,GLG1
YDR031W,2.3127657968601554,0.055378286164779224,1.2566604888341517,MIX14
YML132W,0.7941518504931926,0.05541366096460301,1.2563831567485257,COS3
YJL101C,0.9700709834818145,0.055414350764002585,1.2563777506049312,GSH1
YJR007W,-1.1123651340189527,0.05558166651513533,1.255068435833622,SUI2
YKR075C,2.0793462909674907,0.05559923996274411,1.25493114514892,YKR075C
YLR060W,-0.8997511802691767,0.05582924144422034,1.253138272898762,FRS1
YOR280C,2.053304563957069,0.055882904555339105,1.252721029193975,FSH3
YGR296W,1.4831226055141713,0.05595923239034137,1.2521282514876697,YRF1-3
YLR193C,-1.7640414912181432,0.05600238227912107,1.251793498196108,UPS1
YCL041C,1.7200500880662648,0.05604141208968341,1.2514909302201116,YCL041C
YNL065W,-3.789880544628078,0.05605237858186237,1.251405953398009,AQR1
YHR219W,0.7535662386681153,0.056207439337891046,1.250206199563054,YHR219W
YGL074C,1.3395275902109332,0.056279106371889064,1.2496528071299473,YGL074C
YLL006W,2.098549979672095,0.05631704344904922,1.2493601530042093,MMM1
YOR259C,0.8791792092970317,0.05637095272892921,1.2489446250801108,RPT4
YDR396W,-0.7985445071371081,0.05642346995184019,1.2485402089534765,YDR396W
YOR089C,1.8612085634006224,0.056462328201864434,1.248241217857971,VPS21
YGR079W,-2.1927466564548466,0.05670029714039536,1.246414665161839,YGR079W
YLR080W,2.4521485582939717,0.05678740414104813,1.2457479832796547,EMP46
YJL035C,-2.2213521451317644,0.05689791193759296,1.2449036712256796,TAD2
YMR009W,1.5203540352149656,0.05705126991847026,1.2437346840688015,ADI1
YOL087C,1.42901328902676,0.05711772978464542,1.2432290624642826,DUF1
YBR269C,2.0138341273561666,0.05713098829311834,1.2431282631347007,SDH8
YFR022W,2.554908030329807,0.05722878920809593,1.2423854423810612,ROG3
YDR221W,-2.206126652034812,0.05731476688826522,1.2417334696232825,GTB1
YHR057C,1.6109228080686893,0.057349309284339074,1.2414718083783463,CPR2
YPL277C,3.326824096588787,0.05739103517587564,1.2411559417085904,YPL277C
YAR014C,1.9784508873626978,0.057497477287057966,1.240351209646798,BUD14
YGL095C,1.9538742269222118,0.057604104298204645,1.239546571949008,VPS45
YHR049W,0.8019864349396304,0.05764885501911918,1.2392093139341824,FSH1
YNL008C,2.1285685402597188,0.05768952665026323,1.238903024467444,ASI3
YAR028W,2.02401552830527,0.05770427227195911,1.2387920316371632,YAR028W
YPL199C,-1.2332031310419371,0.057818172136023624,1.2379356422362113,YPL199C
YDR329C,1.5865522789724145,0.05811103899985324,1.235741359497227,PEX3
YKL173W,-2.279433358804222,0.05828396817302622,1.234450887633324,SNU114
YLR216C,1.004508540107666,0.058292675334991266,1.2343860123326171,CPR6
YER145C,-1.0412151320015692,0.05845565380494866,1.2331734777007084,FTR1
YNL327W,2.9894520766166983,0.058546265566488974,1.2325008016264816,EGT2
YJL165C,1.685371506798887,0.05867606916502149,1.2315389881675693,HAL5
YIR023W,1.6858090560134733,0.058940758285298815,1.2295842811599553,DAL81
YDL009C,1.225303235347976,0.058947308364109614,1.2295360207521406,YDL009C
YHL023C,2.5817068817983944,0.05894872911287878,1.2295255535072043,NPR3
YER101C,3.8617471507099155,0.05896955239436004,1.229372168701713,AST2
YGR165W,2.1754254877198362,0.05906082665633102,1.2287004786413351,MRPS35
YER010C,1.3437278037492968,0.05906569379207312,1.2286646904002416,YER010C
YPL224C,3.1916755048074306,0.05907452627515737,1.228599752334781,MMT2
YML091C,1.9198128551370874,0.05910391802960879,1.2283837285563333,RPM2
YOR020C,0.6506656167066741,0.05916184948812074,1.2279582577662527,HSP10
YDL027C,1.5606843683024303,0.05932476428719992,1.2267639786727265,MRX9
YGR126W,2.0929901358683174,0.059452739176281244,1.2258281312599415,YGR126W
YGR092W,1.9900334386690495,0.05953557537414619,1.2252234448319947,DBF2
YDR480W,2.096440975137764,0.05961140704698872,1.2246706271131302,DIG2
YGR202C,2.555296277900284,0.05969122762732736,1.224089489188547,PCT1
YPR002W,2.2880119022456356,0.05982655023156841,1.22310603908656,PDH1
YOR227W,1.1505217069632523,0.05983156761203276,1.2230696183122771,HER1
YJR039W,2.686194139117916,0.060123212798806044,1.2209578201092148,YJR039W
YOL110W,1.876329184368113,0.0602086534752073,1.220341085379239,SHR5
YLR005W,1.2803926598900572,0.060294941750337415,1.2197191200664728,SSL1
YHL047C,2.043087811132399,0.06032412374037982,1.2195089778730794,ARN2
YMR033W,-1.4435761780883518,0.06037562546341991,1.2191383571281351,ARP9
YOL160W,2.6326911891739693,0.06053370636645744,1.2180027342285136,YOL160W
YKL038W,1.480563521984903,0.060589319117248325,1.21760392793396,RGT1
YOR152C,1.6574631915542566,0.060617222998638115,1.2174039634483174,ATG40
YDR475C,1.7998935427486846,0.060629476450555594,1.2173161819813691,JIP4
YDR267C,-1.6954202208839,0.06074598865760344,1.216482395283333,CIA1
YNL082W,4.099021192044876,0.06075532838729024,1.2164156273968263,PMS1
YJL003W,1.9696810291303715,0.060792618908782375,1.216149147072317,COX16
YGL036W,1.5073790534966198,0.060925281908001915,1.2152024526101008,YGL036W
YGR056W,1.5410577806493764,0.0609955777475988,1.2147016507176787,RSC1
YDR366C,1.4904658530288293,0.061117497470625046,1.213834436777735,YDR366C
YDL236W,0.8135777615314196,0.06116133485875436,1.213523044589593,PHO13
YPL001W,1.7929602588979416,0.06120170181784984,1.2132365013867026,HAT1
YLR197W,-0.9350228760235966,0.06131879611516813,1.2124063803289444,NOP56
YDR250C,0.45931107492945983,0.0613378541356634,1.212271421593535,YDR250C
YMR273C,1.5850655805675093,0.06135326722963864,1.21216230494967,ZDS1
YDR261C,1.3875127158471885,0.06146286126590758,1.2113872260016956,EXG2
YPL115C,2.0680057262821205,0.0615133153872267,1.2110308651470332,BEM3
YHR106W,1.3691229960082698,0.06177126911453706,1.2092134758230912,TRR2
YNR007C,3.019986041195027,0.06219888908745839,1.2062173720213232,ATG3
YAL056W,2.904311527063604,0.06232487834430849,1.2053385605489717,GPB2
YLR133W,2.0332609047576415,0.062419651382103584,1.2046786612274227,CKI1
YLR039C,1.8658906957112795,0.06245171396041678,1.2044556381011067,RIC1
YHL016C,3.1282972783850562,0.06247769456409725,1.2042750043638488,DUR3
YDR439W,-2.0991174868156754,0.06252244288879893,1.203964061484608,LRS4
YGL027C,1.6495635046621997,0.06273375433783011,1.2024987210803433,CWH41
YNL243W,1.2119022894027704,0.06279951242241211,1.2020437281271024,SLA2
YPR032W,2.930219616167842,0.0629109521827502,1.2012737415423074,SRO7
YHR110W,1.4248132984828108,0.06298387452324702,1.2007706267685598,ERP5
YGL169W,-2.3371377959459294,0.06299449485180864,1.200697402291626,SUA5
YML072C,0.8863758813433263,0.06320250221976652,1.1992657274339866,TCB3
YKL026C,2.8847324448953398,0.06328493923401236,1.198699632570351,GPX1
YDR491C,-1.1642905319122696,0.06344607782517082,1.1975952204019777,YDR491C
YOL129W,0.7618421406337038,0.06352550828854812,1.1970518513302726,VPS68
YKR049C,1.4101061185871386,0.06354740363164611,1.1969021887997262,FMP46
YBR005W,2.6492031825915805,0.06356202714988464,1.1968022605211401,RCR1
YJR102C,2.553374748558475,0.06361582948261064,1.1964348057105456,VPS25
YFL054C,3.3975718646498727,0.0636178022674636,1.1964213380516584,AQY3
YNL248C,-1.5077482120471002,0.0636560132445717,1.1961605645856,RPA49
YBR197C,-1.106729961941962,0.06368422744533413,1.1959681152571464,YBR197C
YNL157W,1.1155015728788724,0.06387804278690644,1.1946483990437042,IGO1
YEL058W,1.048361819457531,0.06390150880550198,1.1944888874101784,PCM1
YOR264W,2.4009848940825425,0.0640358141138606,1.1935770647394228,DSE3
YCL057W,1.1790027004983537,0.06404250686454431,1.1935316765008648,PRD1
YBR033W,3.370508079563176,0.06420803826582128,1.1924105987853224,EDS1
YPL092W,2.49350740598991,0.06425477113812877,1.1920946189378303,SSU1
YMR092C,0.9811403167160568,0.06444121895801912,1.1908362531421048,AIP1
YDL002C,1.560856398164277,0.06451109209767217,1.1903656059438346,NHP10
YPR044C,-0.2763657439994018,0.06454124677854801,1.1901626493471495,OPI11
YDL043C,-2.757835706660373,0.0647629223121962,1.188673562707008,PRP11
YPL215W,3.864356893440249,0.06500258545694478,1.187069369090167,CBP3
YDR494W,1.5664903458882462,0.06510787331560286,1.1863664902218736,RSM28
YBR038W,-1.0146860385742322,0.06513174697405935,1.1862072729541393,CHS2
YFL045C,-0.6884517841549204,0.06520890947842135,1.1856930626581157,SEC53
YAL041W,-1.7295491942974501,0.06537354112851702,1.184597989702555,CDC24
YOL083W,3.0079889618175146,0.06538773076685049,1.1845037342465887,ATG34
YML094W,-1.1950290445747145,0.0654787395720828,1.18389968909757,GIM5
YKR099W,-1.991253401639005,0.06551464314281982,1.1836616202315096,BAS1
YGR178C,1.528847900899679,0.06557971850227785,1.1832304518503953,PBP1
YMR064W,1.4980421346411164,0.06559910771130097,1.1831020679215007,AEP1
YNL290W,-1.3492277277606388,0.0656738427840225,1.1826075710267219,RFC3
YLR020C,1.9682559300359839,0.06582602647698055,1.1816023598738101,YEH2
YMR138W,-2.0241574644842117,0.06603490832868318,1.1802264207212634,CIN4
YLL062C,2.85680098017648,0.06604315236487082,1.1801722052155124,MHT1
YKR092C,-1.3094279842489123,0.06604989002193319,1.18012790118204,SRP40
YJR099W,1.9103834768943706,0.06610372386956327,1.1797740743956189,YUH1
YMR034C,2.5844465130784755,0.06622499239077066,1.1789780829310184,RCH1
YIR018W,3.3954403191734404,0.06634794051539779,1.1781725533825134,YAP5
YBL029W,2.0595464816885256,0.06639035693776105,1.1778949964278906,YBL029W
YGR204C-A,1.066167838525953,0.06649843565881308,1.1771885711290204,YGR204C-A
YPL143W,-1.1190357464790015,0.0665551953716872,1.1768180373615458,RPL33A
YKL197C,3.567798871507478,0.06660648014896214,1.1764835162346485,PEX1
YDR344C,2.2753737117983146,0.06678100361249849,1.1753470584757948,YDR344C
YGR011W,0.9117968121204746,0.0668455680428404,1.1749273817953356,YGR011W
YGR211W,-1.426709686973662,0.06697443004217277,1.1740909735852636,ZPR1
YBR034C,-1.856691167438541,0.06697749942441766,1.1740710706875994,HMT1
YDL004W,1.2046100391586885,0.06703686477919224,1.1736863052509325,ATP16
YOL038C-A,1.5581984352293938,0.06711512847948453,1.173179574099188,YOL038C-A
YHR194W,1.740168369985258,0.06723394917398788,1.1724113784953984,MDM31
YDR305C,1.3631957247064324,0.06726052171884325,1.17223976832177,HNT2
YMR153W,1.6672930877234253,0.0672980101567951,1.1719977766482292,NUP53
YBR255C-A,1.6270653608105987,0.06741511717128808,1.1712427063146027,RCF3
YOR135C,0.8433756338868988,0.0674495963712461,1.171020644869246,IRC14
YPL096C-A,2.1076182670866834,0.06747300669058026,1.1708699366501971,ERI1
YDR313C,2.002041165771214,0.06757608469307565,1.1702069745239974,PIB1
YLL033W,-1.657064300334311,0.06759890687783927,1.1700603268506842,IRC19
YBL069W,1.6093190940093285,0.06766288290830003,1.169649502195488,AST1
YMR058W,0.7572796820750375,0.06775834666644573,1.1690371995250395,FET3
YML030W,1.1013967063824317,0.06783383860364733,1.1685536062401143,RCF1
YLR119W,2.915479861888527,0.06791445340215906,1.1680377903023706,SRN2
YML104C,2.2961595412458307,0.06792215703048447,1.167988530485517,MDM1
YNR075C-A,1.5432019335315694,0.06794683043362434,1.1678307973169522,YNR075C-A
YFR014C,2.6574226246365416,0.06795785960494624,1.1677603080902124,CMK1
YKL129C,1.1801930916696073,0.06799514407574565,1.1675221016527457,MYO3
YKL120W,1.5083786684556217,0.06800775346155105,1.1674415712112578,OAC1
YER111C,2.8565584112122453,0.06809326893223583,1.1668958162820162,SWI4
YHR061C,2.0162191968486334,0.06809379542267927,1.166892458372872,GIC1
